Store,Dept,Demand,Fulfilled,Lost_Sales,Average_Inventory,Total_Cost,Fill_Rate
10.0,14.0,238275.91,236347.15054535342,1928.7594546465916,2938.0865618792036,30210.403206387382,0.9919053526869477
10.0,16.0,114902.26000000001,113946.16628513708,956.0937148629218,3016.145263097748,25893.485415998846,0.9916790695425579
10.0,17.0,171907.21,171907.21,0.0,1844.304617726704,12910.132324086928,1.0
10.0,18.0,104682.41,84019.59422403623,20662.815775963758,695.160128938094,108180.19978238543,0.8026142522324069
10.0,19.0,20852.28,20852.28,0.0,829.9203538021181,5809.442476614827,1.0
10.0,20.0,97563.5,96870.73934547753,692.760654522468,850.5256423006158,9417.48276871665,0.9928993870195055
10.0,21.0,57778.7,57778.7,0.0,1212.9496699591034,8490.647689713724,1.0
10.0,22.0,157070.36,157070.36,0.0,1787.1775206753425,12510.242644727397,1.0
10.0,23.0,386199.48,384959.2212454573,1240.2587545426868,2750.7446197980544,25456.506111299816,0.9967885540536132
10.0,24.0,81070.98,79253.38404022693,1817.595959773069,1555.42571911724,19975.959832686025,0.9775801901028819
10.0,25.0,129610.61,128703.8723067765,906.7376932235165,869.9643257107958,10623.438746093154,0.9930041399139815
10.0,26.0,116223.62,113669.7039883481,2553.916011651894,834.8379692750126,18613.44584318456,0.9780258435277451
10.0,27.0,26110.91,26110.91,0.0,618.8421281777183,4331.8948972440285,1.0
10.0,28.0,7416.889999999999,7416.889999999999,0.0,858.4138470434158,6008.896929303911,1.0
10.0,29.0,96822.09,96746.55383853255,75.5361614674548,1091.9702465629914,8021.4725332782145,0.9992198457865612
10.0,30.0,60650.16,60650.16,0.0,1263.7197421003018,8846.038194702112,1.0
10.0,31.0,29335.99,29335.99,0.0,924.7863209973931,6473.504246981752,1.0
10.0,32.0,122203.99,117606.28929030588,4597.700709694116,1479.4173576263063,33344.42505185473,0.9623768363889418
10.0,33.0,78624.01,76117.48221027793,2506.527789722075,1359.6936256777597,22050.494328354693,0.9681200718492727
10.0,34.0,250558.03,247198.92065549997,3359.109344500037,1698.8209329605572,28687.293253224085,0.9865934875665329
10.0,35.0,45698.25,45698.25,0.0,1420.8763006114548,9946.134104280183,1.0
10.0,36.0,4722.34,4722.34,0.0,942.9611424442836,6600.727997109985,1.0
10.0,37.0,27782.23,27782.23,0.0,695.8950834933568,4871.2655844534975,1.0
10.0,38.0,602722.26,581602.7470761723,21119.512923827686,2645.0489870936913,124112.90752879427,0.9649597927180792
10.0,40.0,667836.3,667836.3,0.0,2912.9670639697247,20390.769447788072,1.0
10.0,41.0,131433.03,124518.87880371015,6914.151196289849,863.1898508317861,40613.08493727175,0.9473941124518711
10.0,42.0,82543.67,82316.24866714352,227.4213328564765,860.1756988030564,7158.3365559037775,0.9972448361836046
10.0,44.0,67651.61,66957.6064786589,694.0035213411084,532.7588946613242,7199.3298693348115,0.9897415076841319
10.0,45.0,10.47,10.47,0.0,1085.9028541324394,1085.9028541324394,1.0
10.0,46.0,324544.3,324544.3,0.0,2883.1106203727854,20181.774342609497,1.0
10.0,47.0,55.0,55.0,0.0,1043.4607648083834,2086.9215296167667,1.0
10.0,48.0,28516.0,22259.87273825516,6256.127261744841,774.3555551144933,36701.12519452566,0.7806099291013873
10.0,49.0,139106.13,133051.68326548496,6054.446734515059,1543.0604708776575,41073.6569687189,0.9564760608715442
10.0,50.0,30647.98,29930.73697697765,717.2430230223526,604.6928799664316,7819.065274876784,0.9765973802181301
10.0,52.0,30173.37,30173.37,0.0,1105.8329916548207,7740.830941583746,1.0
10.0,54.0,324.8,324.8,0.0,731.5272163502835,4389.163298101701,1.0
10.0,55.0,101552.18,98821.83935117148,2730.3406488285236,1963.3693006062542,27395.2883483864,0.9731139139619799
10.0,56.0,7183.349999999999,7183.349999999999,0.0,563.3944279894521,3943.760995926165,1.0
10.0,58.0,35055.0,27748.508862984487,7306.491137015512,1267.017747763712,45401.579919423544,0.791570642218927
10.0,59.0,1831.65,1831.65,0.0,828.453478501429,5799.174349510003,1.0
10.0,60.0,3411.0,3411.0,0.0,711.0945997923301,4977.662198546311,1.0
10.0,67.0,78518.73,78518.73,0.0,943.1447368994369,6602.0131582960585,1.0
10.0,71.0,88530.67,88530.67,0.0,1877.684308024064,13143.790156168448,1.0
10.0,72.0,818570.74,783706.1172953623,34864.62270463769,8618.202044349844,234650.52783363734,0.9574079294544077
10.0,74.0,241595.39,239506.68963252695,2088.700367473073,3737.5020663870405,36606.01630207465,0.9913545520571685
10.0,79.0,236620.83,236620.83,0.0,4005.6559780524135,28039.591846366893,1.0
10.0,80.0,1569.44,1569.44,0.0,1013.1952875582795,7092.367012907956,1.0
10.0,81.0,69912.33,69912.33,0.0,853.8889552050916,5977.222686435642,1.0
10.0,82.0,150541.17,149653.93647936155,887.2335206384632,1056.4865412870115,11831.573392201397,0.9941063728902967
10.0,83.0,1588.24,1588.24,0.0,647.6331748504383,4533.432223953068,1.0
10.0,85.0,18834.44,18495.012470111113,339.42752988888833,621.3203727624558,6046.380258781632,0.9819783582687414
10.0,87.0,201470.1,198820.7261177582,2649.373882241791,1461.7178817518272,23478.894583471745,0.9868497911985857
10.0,90.0,99611.28,99611.28,0.0,788.6210318306892,5520.347222814824,1.0
10.0,91.0,83062.6,83018.17941470994,44.42058529005044,962.4028324352506,6958.922753497007,0.9994652155688594
10.0,92.0,365644.94,362624.3409082102,3020.5990917898234,1782.0726104361497,27577.503732002166,0.9917389829275641
10.0,93.0,7830.66,7830.66,0.0,764.4569480178717,5351.198636125102,1.0
10.0,94.0,1743.27,1743.27,0.0,1682.7319647742825,10096.391788645695,1.0
10.0,95.0,476735.9,476735.9,0.0,2580.5106398700404,18063.574479090283,1.0
10.0,96.0,97128.67,94819.31540061418,2309.3545993858133,349.78773770345106,13995.287160853224,0.9762237596851083
10.0,97.0,33915.49,33915.49,0.0,821.3922911138774,5749.746037797142,1.0
10.0,98.0,2427.44,2427.44,0.0,732.0344451771349,3660.1722258856744,1.0
11.0,1.0,141845.64,141118.195205678,727.4447943220075,1397.933358379911,13422.757480269414,0.9948715745205703
11.0,2.0,371280.81,371280.81,0.0,3515.545904843042,24608.821333901295,1.0
11.0,3.0,86351.43000000001,86351.43000000001,0.0,4699.558612513298,32896.910287593084,1.0
11.0,4.0,193890.5,193890.5,0.0,2123.5518171180292,14864.862719826204,1.0
11.0,5.0,263946.8,253142.04605029285,10804.753949707148,2742.718723532539,73222.80081326352,0.9590646526129237
11.0,6.0,22525.53,21209.639679445347,1315.8903205546521,1197.3677616581151,14961.025934380066,0.941582270403642
11.0,7.0,231610.48,212414.48880888053,19195.99119111947,3891.2687015024035,123218.83686611417,0.9171195051660898
11.0,8.0,242642.65000000002,241882.98125934234,759.6687406576748,1417.8426831093946,13723.242485054136,0.9968691870919738
11.0,9.0,111336.38,111336.38,0.0,1679.1507259517093,11754.055081661965,1.0
11.0,10.0,164099.68,164099.68,0.0,2066.270126174365,14463.890883220556,1.0
11.0,11.0,93514.16,93514.16,0.0,1933.444548360943,13534.1118385266,1.0
11.0,12.0,28233.71,28233.71,0.0,1018.0751488334237,7126.526041833966,1.0
11.0,13.0,291218.47,290355.08356342977,863.3864365702393,2747.190528155285,23547.26587993819,0.9970352620952572
11.0,14.0,155191.28,153510.890877683,1680.3891223169849,1682.2188603130303,20177.477633776136,0.989172142131201
11.0,16.0,52641.18,51205.296859740134,1435.8831402598626,2574.5875873209197,25201.528812545752,0.9727231961696173
11.0,17.0,84569.48,84569.48,0.0,1833.1587341553998,12832.111139087798,1.0
11.0,18.0,105022.61,97170.27070825221,7852.339291747789,1628.4634057500355,50660.94029898919,0.9252319163297523
11.0,19.0,11985.25,11985.25,0.0,997.2917972342767,6981.042580639937,1.0
11.0,20.0,58541.17,58541.17,0.0,1219.3318042167796,8535.322629517457,1.0
11.0,21.0,46399.25,46399.25,0.0,1466.9663023854555,10268.764116698188,1.0
11.0,22.0,101308.43,101122.99997844218,185.4300215578187,1757.8112273397408,13231.82869916728,0.9981696486505831
11.0,23.0,210368.17,207215.83664500146,3152.333354998551,2451.9611706064493,32925.394969237896,0.9850151600643835
11.0,24.0,51494.94,51221.13593333192,273.80406666807903,1675.8353973648393,13099.86811489427,0.9946828937626089
11.0,25.0,71320.55,71320.55,0.0,1354.8376667679645,9483.863667375752,1.0
11.0,26.0,76593.65,73840.59037891885,2753.059621081151,1466.7322886462957,24032.424125929825,0.9640562942087085
11.0,27.0,15201.900000000001,15201.900000000001,0.0,717.798758185675,5024.591307299725,1.0
11.0,28.0,6399.1,6399.1,0.0,699.0565996688945,4893.396197682261,1.0
11.0,29.0,52537.25,52537.25,0.0,1325.7712188149198,9280.398531704439,1.0
11.0,30.0,33137.27,33137.27,0.0,1545.7805070827574,10820.4635495793,1.0
11.0,31.0,15507.73,15507.73,0.0,1001.2148801090881,7008.504160763617,1.0
11.0,32.0,58234.1,57146.81700197419,1087.282998025812,1409.552233026837,15303.280621316919,0.9813291010245576
11.0,33.0,46097.729999999996,46097.729999999996,0.0,1574.5484287966497,11021.839001576547,1.0
11.0,34.0,122200.59,122200.59,0.0,1688.1315575692765,11816.920902984935,1.0
11.0,35.0,23532.67,23336.767849562846,195.9021504371526,770.0469079145734,6369.839107587777,0.9916753113676794
11.0,36.0,4155.4,4155.4,0.0,966.0569940309048,6762.398958216333,1.0
11.0,37.0,27501.16,27501.16,0.0,909.2960356856089,6365.072249799262,1.0
11.0,38.0,461633.23,457584.3981877566,4048.831812243385,7407.544757467486,72096.97236348933,0.9912293319693571
11.0,40.0,375331.41,374764.2138587297,567.1961412703167,2374.4981333483665,19457.46763979015,0.998488812483692
11.0,41.0,11197.65,11197.65,0.0,735.3192472667223,5147.234730867056,1.0
11.0,42.0,43177.07,43177.07,0.0,1179.420991858414,8255.946943008898,1.0
11.0,44.0,50429.08,49643.06778755382,786.012212446185,535.2819390347983,7677.0346354745125,0.9844135127500604
11.0,46.0,169947.57,169947.57,0.0,2182.0445299264006,15274.311709484806,1.0
11.0,47.0,85.0,85.0,0.0,774.9264319035061,774.9264319035061,1.0
11.0,49.0,62232.03,59606.63232511477,2625.3976748852274,704.3150600356392,18057.19379467561,0.9578127585604193
11.0,52.0,21796.94,21796.94,0.0,926.0201254143143,6482.1408779002,1.0
11.0,54.0,359.16,359.16,0.0,907.1547725285105,5442.928635171063,1.0
11.0,55.0,65061.85,63623.07558825528,1438.7744117447273,1598.0184638706055,18380.001305817874,0.9778860513227841
11.0,56.0,9959.88,9893.067546965727,66.81245303427295,622.5772545203428,4692.103046813764,0.9932918415649313
11.0,58.0,14290.0,13808.124828783566,481.8751712164335,800.7013490956043,8014.285299751398,0.9662788543585421
11.0,59.0,2256.0699999999997,2256.0699999999997,0.0,712.8061485368526,4989.643039757968,1.0
11.0,60.0,1467.0,1467.0,0.0,655.6283714666234,4589.398600266364,1.0
11.0,67.0,61554.54,61554.54,0.0,730.4238638660069,5112.967047062048,1.0
11.0,71.0,69426.51999999999,69212.28389485113,214.23610514886786,1052.961827014519,8441.913314845973,0.9969142036047773
11.0,72.0,540912.47,488232.39470719727,52680.07529280275,6039.719266375834,305678.4113286446,0.9026088725726683
11.0,74.0,138288.96,137728.65545814397,560.3045418560287,2686.6953053020598,21608.389846394562,0.9959483060552626
11.0,79.0,208119.57,207553.33648928284,566.233510717153,2416.999664008104,19750.165201642492,0.9972792875234311
11.0,80.0,96375.31,96375.31,0.0,697.4329771792228,4882.03084025456,1.0
11.0,81.0,87358.8,87358.8,0.0,1038.3769416394705,7268.638591476294,1.0
11.0,82.0,150506.35,149229.95801887073,1276.3919811292835,1653.522143100535,17956.614907350162,0.9915193479801399
11.0,83.0,22313.65,22313.65,0.0,530.8123464930225,3715.686425451157,1.0
11.0,85.0,11228.52,10994.973009335621,233.5469906643798,491.8672228312874,4610.805513140911,0.9792005544217421
11.0,87.0,116869.31,114921.29753885706,1948.0124611429274,1255.209452025802,18526.528469895253,0.9833317022138409
11.0,90.0,336892.23,336823.1249724042,69.10502759579686,2870.598526238914,20439.71482165138,0.9997948749735316
11.0,91.0,286583.42,285367.5248463473,1215.895153652702,2333.568722222889,22414.456823823733,0.9957572732098294
11.0,92.0,562730.03,556408.5906744141,6321.439325585918,2717.399462748487,50628.992867169,0.9887664795042377
11.0,93.0,227095.24,226075.31782645744,1019.9221735425745,2031.6285325149454,19321.01059531749,0.9955088350881218
11.0,94.0,266210.48,264420.7999876423,1789.6800123576686,1036.52289223274,16204.060307417523,0.9932771992584302
11.0,95.0,518129.33,518129.33,0.0,4757.356738613258,33301.49717029281,1.0
11.0,96.0,144762.91,144079.87689359256,683.0331064074271,1089.7785208270604,11043.61517782656,0.9952817119633237
11.0,97.0,116995.59,115849.69088849629,1145.8991115037097,1051.9985414535859,13093.48534769365,0.9902056213272338
11.0,98.0,64016.35,62420.868711559684,1595.4812884403127,625.0487596012515,12352.747759410324,0.9750769719229492
11.0,99.0,770.12,770.12,0.0,756.3497535883182,3781.748767941591,1.0
12.0,1.0,120585.4,119712.84937602836,872.5506239716415,875.6193426777775,10492.08851860265,0.9927640442045916
12.0,2.0,514210.5,513999.7052250247,210.79477497526386,2049.9689030177315,15403.756196000439,0.9995900613173491
12.0,3.0,89116.05,89116.05,0.0,2039.2065573076065,14274.445901153245,1.0
12.0,4.0,178822.34,176438.1316113934,2384.2083886066102,995.9952415731204,18893.008634044894,0.9866671670407254
12.0,5.0,166201.41,156008.0597029404,10193.350297059606,2213.1904949341542,66459.08494983711,0.9386686894108804
12.0,6.0,27322.510000000002,27322.510000000002,0.0,1258.5436449348358,8809.80551454385,1.0
12.0,7.0,204444.03,195335.61648910286,9108.413510897135,1683.7031248496096,57327.98942843294,0.9554478870774699
12.0,8.0,286627.8,283263.2211150519,3364.5788849481105,902.5195173861721,23140.531046443757,0.9882615053914934
12.0,9.0,112332.13,109387.34840176301,2944.7815982369866,705.5630155470232,19662.849100014093,0.9737850461997205
12.0,10.0,114754.43,113710.25329650911,1044.1767034908917,1266.5524357683466,14086.750567832885,0.9909007721663479
12.0,11.0,97790.1,97587.27048168945,202.8295183105438,1128.9342948649269,8916.687655607207,0.997925868586794
12.0,12.0,31648.21,31581.103911951242,67.10608804875756,940.5706947499257,6919.5253034932675,0.9978796245333067
12.0,13.0,320099.14,319437.0340725981,662.105927401928,910.5800279772791,9684.589832850594,0.9979315598054967
12.0,14.0,117490.75,116057.59761278608,1433.1523872139187,1420.5765343162675,17109.797676283466,0.9878019981384584
12.0,16.0,32842.22,32842.22,0.0,1631.0334942364382,11417.234459655067,1.0
12.0,17.0,77411.3,76114.45617136873,1296.8438286312758,813.3823683348977,12177.895721500663,0.9832473575740069
12.0,18.0,98346.83,79825.50879583026,18521.321204169733,761.3347959472342,97935.94959247932,0.8116734295943271
12.0,19.0,19210.52,19210.52,0.0,1101.942441748515,7713.5970922396045,1.0
12.0,20.0,40358.43,39825.60176369685,532.8282363031467,682.2912091247841,7440.179645389222,0.98679759752044
12.0,21.0,26521.96,26521.96,0.0,847.30723345582,5931.15063419074,1.0
12.0,22.0,61293.91,61293.91,0.0,1357.2948000763245,9501.063600534271,1.0
12.0,23.0,228654.88,225997.12030738825,2657.759692611762,1913.2099831104101,26681.268344831682,0.9883765450682191
12.0,24.0,64986.740000000005,63180.53026081038,1806.2097391896204,1200.091790125593,17431.691226827254,0.9722064879821696
12.0,25.0,127163.29000000001,127163.29000000001,0.0,769.0095625037751,5383.066937526426,1.0
12.0,26.0,107586.58,96811.48104006183,10775.098959938174,827.8118233566796,59670.17756318762,0.8998471839151484
12.0,27.0,13327.41,12734.686631704953,592.7233682950464,603.0545544971147,7184.998722955035,0.9555259897988396
12.0,28.0,4876.43,4876.43,0.0,822.2031901568034,5755.422331097624,1.0
12.0,29.0,42147.659999999996,42137.745910670084,9.91408932991635,1123.1448955345927,7911.58471539173,0.9997647772301022
12.0,30.0,32541.92,31380.297443625834,1161.6225563741664,961.8667794243081,12541.180237840988,0.9643038100894427
12.0,31.0,18694.51,18369.058392315248,325.45160768475125,759.9598745288698,6946.977160125845,0.9825910597450936
12.0,32.0,51186.020000000004,50996.007878424236,190.012121575759,1013.7270322439415,8046.149833586385,0.9962878121491812
12.0,33.0,60315.61,60046.59588174066,269.0141182593434,1523.7416427608966,12011.262090622993,0.9955398922723431
12.0,34.0,132108.86,130555.27388022043,1553.5861197795784,1666.2199252543082,19431.47007567805,0.9882401065319952
12.0,35.0,14425.49,14425.49,0.0,1005.0325133998961,7035.227593799273,1.0
12.0,36.0,7762.96,7072.358100670284,690.6018993297159,658.1799810070871,8060.269363698189,0.9110388435172002
12.0,38.0,414478.06,372559.4107229798,41918.64927702021,5266.728354063203,246460.34486354346,0.8988640091660818
12.0,40.0,344177.22,342436.11372103845,1741.1062789615753,1260.006877360327,17525.579536330166,0.9949412506761444
12.0,41.0,11340.23,10909.600732636967,430.6292673630319,452.9012304590155,5323.454950028268,0.9620264079861668
12.0,42.0,47629.25,47564.44113729983,64.80886270017527,557.6562877224826,4227.638327558255,0.9986393054121119
12.0,44.0,55817.56,54555.365626283194,1262.1943737168076,269.77586525158614,8199.40292534514,0.9773871453048681
12.0,46.0,224324.59,223881.56686764632,443.02313235367546,430.5063812637579,5228.660330614683,0.9980250799417323
12.0,49.0,0.0,0.0,0.0,1053.1312062576258,1053.1312062576258,
12.0,52.0,21695.02,21695.02,0.0,1056.892034464136,7398.244241248952,1.0
12.0,54.0,245.12,245.12,0.0,774.7585072760601,5423.30955093242,1.0
12.0,55.0,66188.76000000001,64332.58186526489,1856.1781347351189,1557.8249606680433,20185.6653983519,0.9719562938671895
12.0,56.0,641.45,641.45,0.0,867.5140414283144,6072.598289998201,1.0
12.0,58.0,25435.0,23277.013562051226,2157.9864379487726,852.5041421219536,16757.461184597538,0.9151568139198438
12.0,59.0,1641.51,1641.51,0.0,837.7760302110468,5864.432211477328,1.0
12.0,60.0,2358.0,2358.0,0.0,724.3098930848909,5070.169251594236,1.0
12.0,67.0,39118.07,38988.33384206996,129.7361579300432,666.0170556698567,5310.800179339213,0.9966834724225904
12.0,71.0,48057.19,47659.14176581797,398.0482341820316,701.3272556869346,6899.5319607187,0.9917171970691163
12.0,72.0,340132.37,328867.38459260575,11264.98540739427,3704.268488139421,82254.8064539473,0.9668805841461245
12.0,74.0,104124.69,103806.71186872321,317.9781312767991,1674.5776648976068,13311.934310667244,0.9969461793233019
12.0,79.0,288396.24,286885.4336793019,1510.806320698095,1599.325833710396,18749.312439463247,0.9947613522260272
12.0,80.0,915.6,915.6,0.0,657.558331285744,4602.9083190002075,1.0
12.0,81.0,47436.81,47436.81,0.0,1026.3925866452644,7184.748106516851,1.0
12.0,82.0,106491.18,104534.93289634505,1956.2471036549523,759.740470754689,15099.418813557584,0.9816299612451008
12.0,83.0,1819.02,1819.02,0.0,593.7279986093963,4156.095990265774,1.0
12.0,85.0,10582.15,10582.15,0.0,1016.705479763852,7116.938358346964,1.0
12.0,87.0,90515.83,88731.92041781328,1783.9095821867195,1041.6346940291137,16210.990769137394,0.9802917392218938
12.0,90.0,79782.32,79782.32,0.0,927.5578042613482,6492.904629829438,1.0
12.0,91.0,43999.82,43999.82,0.0,846.1022672579865,5922.715870805905,1.0
12.0,92.0,172704.71,171774.99346093804,929.7165390619703,1387.3421399916256,14359.97767525123,0.9946167273662545
12.0,93.0,4109.5,4109.5,0.0,701.1595928021413,4908.117149614989,1.0
12.0,94.0,1369.38,1369.38,0.0,649.766594850274,3898.599569101644,1.0
12.0,95.0,280745.43,279693.95388066035,1051.4761193396334,1668.7118112790392,16938.36327565144,0.9962546990726096
12.0,96.0,3.0,3.0,0.0,872.611483337801,2617.834450013403,1.0
12.0,97.0,16343.189999999999,16343.189999999999,0.0,672.3654712448912,4706.558298714238,1.0
12.0,98.0,3602.5,3602.5,0.0,877.0462394510105,6139.323676157073,1.0
12.0,99.0,29.88,29.88,0.0,1081.5993602752374,1081.5993602752374,1.0
13.0,1.0,336270.2,336270.2,0.0,3962.3016285320346,27736.111399724243,1.0
13.0,2.0,531852.26,531852.26,0.0,3721.9753594873764,26053.827516411635,1.0
13.0,3.0,146483.72,146483.72,0.0,16027.306988737188,112191.14892116032,1.0
13.0,4.0,307418.39,307418.39,0.0,1397.6842658870924,9783.789861209647,1.0
13.0,5.0,355870.54,334324.6488428847,21545.891157115315,12266.367709738846,193594.0297537485,0.9394558168340787
13.0,6.0,38493.75,34997.57999849587,3496.1700015041306,465.45624439517667,20739.04371828689,0.9091756453579054
13.0,7.0,298618.16,298618.16,0.0,4394.071662946709,30758.501640626964,1.0
13.0,8.0,261887.66,260365.1691330622,1522.4908669377983,659.7742500659713,12230.87408515079,0.994186473440796
13.0,9.0,237329.07,227198.93299137257,10130.137008627426,2857.251265683437,70651.4439029212,0.9573160716947677
13.0,10.0,225888.55,215997.01351572678,9891.536484273223,1186.0460511614199,57760.004779496056,0.9562105450485506
13.0,11.0,142573.07,138641.72111697946,3931.348883020546,922.7575293924201,26116.04712084967,0.9724257260994622
13.0,12.0,58836.57,58836.57,0.0,1177.3909550281528,8241.73668519707,1.0
13.0,13.0,351143.68,350216.1549916054,927.5250083946084,2642.2555463639324,23133.41386652057,0.9973585598681582
13.0,14.0,171110.59,166445.65137870636,4664.938621293648,1972.0125910678216,37128.78124394299,0.9727372886663903
13.0,16.0,58524.619999999995,58524.619999999995,0.0,1990.2890015084802,13932.023010559362,1.0
13.0,17.0,117242.66,116994.37524466049,248.2847553395004,1115.953927783156,9053.101271179594,0.9978823002195659
13.0,18.0,169413.66,136273.06610459462,33140.593895405385,605.1516151984606,169939.03078341618,0.8043806273035753
13.0,19.0,24639.52,24639.52,0.0,1344.2182089098549,9409.527462368984,1.0
13.0,20.0,51991.66,51751.28232617285,240.37767382715356,1421.6163799901146,11153.203029066568,0.9953766109059192
13.0,21.0,57651.91,57651.91,0.0,1266.8012056671855,8867.608439670299,1.0
13.0,22.0,114077.68000000001,113470.60865655338,607.0713434466306,1075.2423758846278,10562.053348425548,0.9946784389071848
13.0,23.0,199885.71,190741.99788517272,9143.712114827278,2033.997610882236,59956.543850312046,0.9542552986162579
13.0,24.0,72358.42,67912.33720947006,4446.082790529941,1873.633997632375,35345.85193607633,0.93855472810863
13.0,25.0,108801.31,95831.83033935605,12969.479660643958,1838.206513193058,77714.84389557119,0.8807966589681324
13.0,26.0,99968.09,97312.47617801261,2655.613821987392,780.7773963437838,18743.510884343446,0.9734353850114833
13.0,27.0,22114.07,21520.353975903316,593.7160240966846,463.6544533261423,6214.1612937664195,0.9731521142830477
13.0,28.0,10755.04,10355.941481808972,399.09851819102823,635.4493813780442,6443.63826060145,0.9628919540800379
13.0,29.0,41637.6,41637.6,0.0,920.3601725736689,6442.5212080156825,1.0
13.0,30.0,27666.73,27666.73,0.0,1146.7579795757313,8027.305857030118,1.0
13.0,31.0,27654.71,24884.59905995168,2770.11094004832,1132.4117674683207,21777.437072519846,0.8998322188137818
13.0,32.0,61122.88,61075.62615515376,47.25384484623828,1284.224068132634,9225.837701159631,0.9992269041503569
13.0,33.0,76811.18,73757.28551394535,3053.894486054656,1416.8336231138067,25187.30779206993,0.960241536634971
13.0,34.0,132169.25,129820.06928115514,2349.1807188448547,741.5067120043228,16936.45057825453,0.9822259661846847
13.0,35.0,20499.47,20499.47,0.0,834.6784939175648,5842.749457422953,1.0
13.0,36.0,8438.76,8438.76,0.0,1196.511906845253,8375.58334791677,1.0
13.0,37.0,24573.22,24573.22,0.0,762.7511186437422,5339.257830506195,1.0
13.0,38.0,630278.6,625124.658076751,5153.94192324896,1782.7923658545624,38249.256177226736,0.9918227559633963
13.0,40.0,565361.73,558539.6486051396,6822.08139486039,1670.5526742104578,45804.275693775155,0.9879332451546369
13.0,41.0,28213.43,28213.43,0.0,980.3561512054943,6862.49305843846,1.0
13.0,42.0,56703.95,56703.95,0.0,1133.2460869266922,7932.722608486845,1.0
13.0,44.0,75036.09,74682.1668622079,353.9231377920987,800.6781996888809,7374.36308678266,0.9952832945081215
13.0,45.0,131.4,131.4,0.0,815.3286076933551,4076.6430384667756,1.0
13.0,46.0,265264.89,265264.89,0.0,1805.6629948175043,12639.64096372253,1.0
13.0,48.0,10663.0,8741.975061224679,1921.0249387753206,601.6714489156889,13215.153387370736,0.8198419826713569
13.0,49.0,55950.97,55174.38181201787,776.58818798213,1465.1746935371277,14139.163794670543,0.9861202015267629
13.0,50.0,12539.5,12539.5,0.0,908.5850567079948,6360.095396955963,1.0
13.0,52.0,30092.47,30092.47,0.0,1036.1929301139269,7253.350510797489,1.0
13.0,54.0,215.62,215.62,0.0,793.8183291639787,5556.72830414785,1.0
13.0,55.0,95464.97,91506.6879923159,3958.2820076841,2303.16069762935,35913.53492182595,0.9585368119040513
13.0,56.0,17100.36,15277.535195508774,1822.8248044912257,494.79970123096075,12577.721931072854,0.8934043023368381
13.0,58.0,77792.97,63726.3307022928,14066.639297707203,867.551615481256,76406.0577969048,0.8191785286291653
13.0,59.0,2417.54,2417.54,0.0,779.9241825810594,5459.469278067416,1.0
13.0,60.0,5526.0,5526.0,0.0,719.1682806285926,5034.177964400148,1.0
13.0,67.0,102032.41,101484.24095944174,548.169040558254,923.5604704682826,9205.768496069248,0.9946275008053004
13.0,71.0,58912.17,58912.17,0.0,1089.8771953136925,7629.140367195848,1.0
13.0,72.0,477969.73,461812.5512680945,16157.178731905486,4953.779211986206,115462.34814343086,0.9661962301840632
13.0,74.0,212126.5,210229.04974737982,1897.450252620194,1954.303390023016,23167.37499326208,0.9910551003640743
13.0,79.0,361834.18,361113.7602666115,720.4197333884877,2367.048841438543,20171.44055701224,0.9980089782192814
13.0,80.0,132226.37,132226.37,0.0,1167.5433043055948,8172.803130139164,1.0
13.0,81.0,237818.89,237787.13701676374,31.752983236270666,1739.8940558997867,12338.02330747986,0.999866482501721
13.0,82.0,215962.59,215962.59,0.0,1740.9317981104218,12186.522586772953,1.0
13.0,83.0,29551.62,29551.62,0.0,950.352238921106,6652.465672447743,1.0
13.0,85.0,29643.65,29643.65,0.0,538.2272883092749,3767.591018164924,1.0
13.0,87.0,134297.17,132446.0629784338,1851.1070215662112,698.3615816040868,14144.066179059664,0.9862163363415162
13.0,90.0,886587.12,879811.233097399,6775.886902601036,2407.782671014092,50733.91321010383,0.9923573366342148
13.0,91.0,580464.35,578413.5697301636,2050.7802698364103,2263.367886968988,26097.47655796497,0.9964670004801562
13.0,92.0,1258946.85,1245516.324411056,13430.525588943972,6031.2129708382,109371.11874058726,0.9893319359836803
13.0,93.0,365746.22,362930.3801113305,2815.839888669514,1746.5686855006093,26305.180241851835,0.9923011100738937
13.0,94.0,528617.8,523769.18696279306,4848.613037206931,1325.4768529577289,33521.40315673876,0.9908277529867383
13.0,95.0,960715.62,960715.62,0.0,8845.984292703837,61921.890048926856,1.0
13.0,96.0,66621.35,66443.45929699199,177.8907030080154,863.6098059154587,6934.722156448288,0.9973298244030178
13.0,97.0,208125.85,205107.77181026596,3018.0781897340385,689.8483335311238,19919.32928338806,0.9854987826368803
13.0,98.0,110030.5,108708.70635830803,1321.7936416919729,402.17946863142214,9424.22448887982,0.9879870250367674
13.0,99.0,1400.0,1084.6143934529325,315.3856065470675,590.1836804057726,3937.662754358428,0.7747245667520947
14.0,1.0,193838.62,193838.62,0.0,4246.983380765091,29728.88366535564,1.0
14.0,2.0,426455.58,426455.58,0.0,5624.49583320725,39371.47083245075,1.0
14.0,3.0,88822.24,88822.24,0.0,3362.2623252115113,23535.83627648058,1.0
14.0,4.0,288959.39,288455.3142350716,504.075764928406,4112.824004031403,31310.14685286185,0.9982555480722449
14.0,5.0,182049.47999999998,180017.9600750758,2031.5199249241996,2311.7883803908585,26340.118287357007,0.9888408364312593
